11494,11494,3883174,true,false,NA
11334,11334,3882807,true,false,NA
11519,11519,3883178,true,false,NA
11462,11462,3882680,true,false,NA
65325527,17,4735324,true,false,NA
18432,18432,3908621,true,false,NA
23693,23693,3912117,true,false,NA
25325,25325,3912332,true,false,NA
26266,26266,3970763,true,false,NA
3534,3534,3878085,true,false,NA
2,2,3877353,true,false,NA
1,1,3877344,true,false,NA
30,30,3878440,true,false,NA
29,29,3878443,true,false,NA
28,28,3878358,true,false,NA
26,26,3877349,true,false,NA
25,25,3877348,true,false,NA
27,27,3877345,true,false,NA
21,21,3877346,true,false,NA
37,37,3878428,true,false,NA
32,32,3878406,true,false,NA
34,34,3878430,true,false,NA
35,35,3878407,true,false,NA
31,31,3878404,true,false,NA
33,33,3878429,true,false,NA
36,36,3878431,true,false,NA
40,40,3878398,true,false,NA
39,39,3878382,true,false,NA
38,38,3878380,true,false,NA
41,41,3878395,true,false,NA
22,22,3877350,true,false,NA
42,42,3878396,true,false,NA
47,47,3878451,true,false,NA
46,46,3878450,true,false,NA
567,567,3878421,true,false,NA
2174,2174,3877944,true,false,NA
2603,2603,3878499,true,false,NA
2445,2445,3877449,true,false,NA
3556,3556,3877440,true,false,NA
4160,4160,3878317,true,false,NA
3160,3160,3877978,true,false,NA
3001,3001,3877474,true,false,NA
4296,4296,3878178,true,false,NA
3860,3860,3877619,true,false,NA
4694,4694,3878130,true,false,NA
5754,5754,3877664,true,false,NA
6152,6152,3878239,true,false,NA
5092,5092,3877895,true,false,NA
6681,6681,3878196,true,false,NA
7079,7079,3877512,true,false,NA
7477,7477,3877394,true,false,NA
6550,6550,3877880,true,false,NA
7875,7875,3877902,true,false,NA
5356,5356,3878124,true,false,NA
9117,9117,3877592,true,false,NA
8321,8321,3877498,true,false,NA
9515,9515,3878196,true,false,NA
9913,9913,3878319,true,false,NA
8273,8273,3878149,true,false,NA
8719,8719,3877657,true,false,NA
10322,10322,3878100,true,false,NA
10720,10720,3878214,true,false,NA
11676,11676,3882752,true,false,NA
11110,11110,3882229,true,false,NA
11135,11135,3882259,true,false,NA
12074,12074,3882748,true,false,NA
13703,13703,3882850,true,false,NA
14101,14101,3882317,true,false,NA
12472,12472,3882287,true,false,NA
13268,13268,3883147,true,false,NA
14499,14499,3883268,true,false,NA
14897,14897,3882805,true,false,NA
15295,15295,3882850,true,false,NA
15693,15693,3882769,true,false,NA
16091,16091,3882798,true,false,NA
16489,16489,3882277,true,false,NA
5555,5555,3878190,true,false,NA
4893,4893,3878373,true,false,NA
4495,4495,3878244,true,false,NA
6880,6880,3877609,true,false,NA
6351,6351,3878023,true,false,NA
5953,5953,3878254,true,false,NA
7278,7278,3877468,true,false,NA
7676,7676,3877829,true,false,NA
8074,8074,3877587,true,false,NA
5291,5291,3877597,true,false,NA
8918,8918,3877757,true,false,NA
9316,9316,3878418,true,false,NA
9714,9714,3877627,true,false,NA
8520,8520,3877808,true,false,NA
10112,10112,3877414,true,false,NA
10521,10521,3878056,true,false,NA
10919,10919,3877902,true,false,NA
13467,13467,3882649,true,false,NA
13902,13902,3882733,true,false,NA
14300,14300,3882267,true,false,NA
14698,14698,3882610,true,false,NA
15096,15096,3883160,true,false,NA
12273,12273,3882757,true,false,NA
12671,12671,3882600,true,false,NA
13069,13069,3882771,true,false,NA
15494,15494,3882424,true,false,NA
15892,15892,3882738,true,false,NA
16290,16290,3882738,true,false,NA
11876,11876,3882824,true,false,NA
10721,10721,3878013,true,false,NA
8720,8720,3877350,true,false,NA
13704,13704,3882387,true,false,NA
11111,11111,3882231,true,false,NA
11136,11136,3882258,true,false,NA
11677,11677,3882753,true,false,NA
14102,14102,3882583,true,false,NA
14500,14500,3883267,true,false,NA
18433,18433,3908620,true,false,NA
8,8,3911858,true,false,NA
23694,23694,3912580,true,false,NA
25326,25326,3912214,true,false,NA
26268,26268,3970764,true,false,NA
61,61,3878458,true,false,NA
56,56,3878441,true,false,NA
57,57,3878394,true,false,NA
58,58,3878401,true,false,NA
59,59,3878400,true,false,NA
62,62,3878418,true,false,NA
11534,11534,3882711,true,false,NA
63,63,3878417,true,false,NA
60,60,3878459,true,false,NA
65325529,17180,4735325,true,false,NA
73,73,3878419,true,false,NA
71,71,3878416,true,false,NA
65344084,22299,4735631,true,false,NA
65039966,18673,4724824,true,false,NA
68,68,3878370,true,false,NA
67,67,3878371,true,false,NA
70,70,3878368,true,false,NA
65,65,3878369,true,false,NA
66,66,3878456,true,false,NA
72,72,3878457,true,false,NA
64,64,3878403,true,false,NA
69,69,3878402,true,false,NA
74,74,3878387,true,false,NA
146,146,3878440,true,false,NA
186,186,3878459,true,false,NA
242,242,3878390,true,false,NA
316,316,3878394,true,false,NA
643,643,3878453,true,false,NA
417,417,3878385,true,false,NA
759,759,3878472,true,false,NA
893,893,3878418,true,false,NA
777,777,3878435,true,false,NA
1145,1145,3878401,true,false,NA
1261,1261,3877445,true,false,NA
1275,1275,3877364,true,false,NA
1328,1328,3878462,true,false,NA
546,546,3878407,true,false,NA
1444,1444,3878449,true,false,NA
485,485,3877388,true,false,NA
1560,1560,3877589,true,false,NA
1613,1613,3877429,true,false,NA
1029,1029,3877459,true,false,NA
1729,1729,3877541,true,false,NA
1845,1845,3877428,true,false,NA
2074,2074,3877870,true,false,NA
2051,2051,3877525,true,false,NA
1961,1961,3878452,true,false,NA
2109,2109,3877699,true,false,NA
2182,2182,3877801,true,false,NA
2140,2140,3877758,true,false,NA
2424,2424,3877427,true,false,NA
12473,12473,3882752,true,false,NA
13269,13269,3882519,true,false,NA
14898,14898,3882585,true,false,NA
15296,15296,3882170,true,false,NA
15694,15694,3882500,true,false,NA
16092,16092,3882648,true,false,NA
16490,16490,3883157,true,false,NA
12075,12075,3882311,true,false,NA
4131,4131,3878324,true,false,NA
4298,4298,3878390,true,false,NA
3003,3003,3877762,true,false,NA
3162,3162,3878486,true,false,NA
4696,4696,3877524,true,false,NA
5756,5756,3877970,true,false,NA
6154,6154,3878383,true,false,NA
5358,5358,3877926,true,false,NA
6683,6683,3878470,true,false,NA
5094,5094,3877924,true,false,NA
7081,7081,3877729,true,false,NA
6552,6552,3877816,true,false,NA
7479,7479,3878094,true,false,NA
7877,7877,3877469,true,false,NA
9119,9119,3877409,true,false,NA
8275,8275,3878203,true,false,NA
8323,8323,3877832,true,false,NA
9517,9517,3878357,true,false,NA
8721,8721,3877461,true,false,NA
9915,9915,3878170,true,false,NA
10324,10324,3877803,true,false,NA
10722,10722,3877568,true,false,NA
11112,11112,3882230,true,false,NA
11678,11678,3882743,true,false,NA
11137,11137,3882257,true,false,NA
12076,12076,3882352,true,false,NA
12872,12872,3882584,true,false,NA
13270,13270,3882219,true,false,NA
13705,13705,3882649,true,false,NA
14501,14501,3883266,true,false,NA
1754,1754,3877387,true,false,NA
1054,1054,3877385,true,false,NA
1870,1870,3877538,true,false,NA
3358,3358,3877864,true,false,NA
4062,4062,3878297,true,false,NA
3786,3786,3878164,true,false,NA
5556,5556,3878116,true,false,NA
4894,4894,3878324,true,false,NA
5292,5292,3877636,true,false,NA
6881,6881,3878370,true,false,NA
4496,4496,3877712,true,false,NA
6352,6352,3877834,true,false,NA
18434,18434,3908681,true,false,NA
77,77,3878384,true,false,NA
76,76,3878386,true,false,NA
187,187,3878419,true,false,NA
147,147,3877349,true,false,NA
243,243,3878389,true,false,NA
23695,23695,3911545,true,false,NA
25327,25327,3912336,true,false,NA
317,317,3878455,true,false,NA
26269,26269,3970767,true,false,NA
418,418,3878368,true,false,NA
644,644,3877368,true,false,NA
778,778,3877368,true,false,NA
760,760,3878399,true,false,NA
1146,1146,3877364,true,false,NA
1262,1262,3877447,true,false,NA
65325530,17181,4735389,true,false,NA
1276,1276,3878355,true,false,NA
1009,1009,3877519,true,false,NA
65039969,18674,4725349,true,false,NA
894,894,3877365,true,false,NA
1329,1329,3878360,true,false,NA
1445,1445,3877381,true,false,NA
486,486,3877387,true,false,NA
1561,1561,3877606,true,false,NA
1614,1614,3877370,true,false,NA
1730,1730,3877351,true,false,NA
547,547,3878434,true,false,NA
1846,1846,3877362,true,false,NA
2052,2052,3877472,true,false,NA
1962,1962,3877610,true,false,NA
1030,1030,3878354,true,false,NA
2146,2146,3877847,true,false,NA
2583,2583,3877418,true,false,NA
2425,2425,3878398,true,false,NA
3536,3536,3878487,true,false,NA
3840,3840,3878215,true,false,NA
4121,4121,3878334,true,false,NA
4276,4276,3878445,true,false,NA
2981,2981,3878346,true,false,NA
3142,3142,3877799,true,false,NA
4674,4674,3878225,true,false,NA
5072,5072,3878133,true,false,NA
6132,6132,3877880,true,false,NA
5734,5734,3877370,true,false,NA
6661,6661,3877440,true,false,NA
7059,7059,3877457,true,false,NA
7457,7457,3877495,true,false,NA
6530,6530,3878258,true,false,NA
7855,7855,3877537,true,false,NA
5336,5336,3878493,true,false,NA
9097,9097,3878381,true,false,NA
8253,8253,3877984,true,false,NA
9495,9495,3877583,true,false,NA
8301,8301,3878009,true,false,NA
9893,9893,3878450,true,false,NA
8699,8699,3877926,true,false,NA
10302,10302,3878066,true,false,NA
10291,10291,3877739,true,false,NA
10700,10700,3878390,true,false,NA
13646,13646,3882486,true,false,NA
11090,11090,3882212,true,false,NA
11115,11115,3882237,true,false,NA
11656,11656,3882741,true,false,NA
12054,12054,3882252,true,false,NA
12850,12850,3882776,true,false,NA
12452,12452,3882297,true,false,NA
13248,13248,3882193,true,false,NA
13683,13683,3882814,true,false,NA
14081,14081,3882778,true,false,NA
14479,14479,3882406,true,false,NA
14877,14877,3882731,true,false,NA
15275,15275,3882731,true,false,NA
15673,15673,3882737,true,false,NA
16071,16071,3881916,true,false,NA
16469,16469,3882584,true,false,NA
7279,7279,3878016,true,false,NA
5954,5954,3878495,true,false,NA
7677,7677,3877903,true,false,NA
65368331,22447,4737697,true,false,NA
18435,18435,3908680,true,false,NA
23696,23696,3912191,true,false,NA
25328,25328,3911653,true,false,NA
26306,26306,3912158,true,false,NA
26270,26270,3970766,true,false,NA
23,23,3877344,true,false,NA
99,99,3878390,true,false,NA
78,78,3877344,true,false,NA
75,75,3878385,true,false,NA
82,82,3878375,true,false,NA
81,81,3878373,true,false,NA
84,84,3878374,true,false,NA
85,85,3878399,true,false,NA
80,80,3878397,true,false,NA
79,79,3878405,true,false,NA
83,83,3878356,true,false,NA
96,96,3878412,true,false,NA
89,89,3877353,true,false,NA
92,92,3878453,true,false,NA
11335,11335,3883176,true,false,NA
90,90,3878452,true,false,NA
11537,11537,3882359,true,false,NA
64401021,13,4725064,true,false,NA
65286877,21769,4732113,true,false,NA
91,91,3878455,true,false,NA
93,93,3878454,true,false,NA
86,86,3878359,true,false,NA
65325532,17182,4735516,true,false,NA
88,88,3878357,true,false,NA
94,94,3878414,true,false,NA
95,95,3878388,true,false,NA
87,87,3878442,true,false,NA
97,97,3878413,true,false,NA
98,98,3878444,true,false,NA
148,148,3878358,true,false,NA
244,244,3878362,true,false,NA
188,188,3878416,true,false,NA
318,318,3877344,true,false,NA
645,645,3877367,true,false,NA
419,419,3878371,true,false,NA
779,779,3878449,true,false,NA
